transaction_id,timestamp,user_id,account_type,category,amount,currency,payment_method,device_type,risk_score,is_fraud
TXN_100222,2025-09-03 18:42:13.821309,USR_4385,Checking,Groceries,23.81,USD,Debit Card,Mobile,18.72,0
TXN_100223,2025-09-03 19:11:13.821309,USR_1343,Checking,Online Transfer,43.71,USD,Credit Card,Mobile,40.09,0
TXN_100224,2025-09-03 19:20:13.821309,USR_1078,Savings,Electronics,77.3,USD,Credit Card,Mobile,48.09,0
TXN_100225,2025-09-03 20:36:13.821309,USR_9102,Credit Card,Online Transfer,27.95,USD,Debit Card,Mobile,30.16,0
TXN_100226,2025-09-03 20:53:13.821309,USR_4358,Savings,Groceries,65.4,USD,Debit Card,Mobile,39.2,0
TXN_100227,2025-09-03 21:10:13.821309,USR_9221,Checking,Entertainment,40.75,USD,Credit Card,Mobile,2.91,0
TXN_100228,2025-09-03 21:23:13.821309,USR_9294,Checking,Dining,129.19,USD,UPI,Mobile,31.4,0
TXN_100229,2025-09-03 21:47:13.821309,USR_1176,Savings,Groceries,58.57,USD,Debit Card,Mobile,41.37,0
TXN_100230,2025-09-03 22:46:13.821309,USR_2096,Checking,Utilities,15.67,USD,Bank Transfer,Mobile,46.14,0
TXN_100231,2025-09-03 23:34:13.821309,USR_3693,Checking,Healthcare,127.1,USD,Debit Card,Mobile,35.66,0
TXN_100232,2025-09-04 02:53:13.821309,USR_7947,Credit Card,Groceries,44.97,USD,Credit Card,Mobile,32.77,0
TXN_100233,2025-09-04 04:22:13.821309,USR_2798,Savings,Utilities,23.25,USD,UPI,Mobile,41.75,0
TXN_100234,2025-09-04 04:30:13.821309,USR_6281,Checking,Dining,6.11,USD,Debit Card,Mobile,20.34,0
TXN_100235,2025-09-04 05:16:13.821309,USR_9614,Checking,Entertainment,34.97,USD,Debit Card,ATM,8.74,0
TXN_100236,2025-09-04 05:25:13.821309,USR_3991,Checking,Utilities,204.05,USD,Debit Card,Desktop,21.22,0
TXN_100237,2025-09-04 05:30:13.821309,USR_3088,Credit Card,Groceries,1.5,USD,Credit Card,Desktop,7.5,0
TXN_100238,2025-09-04 05:35:13.821309,USR_8590,Savings,Groceries,1.5,USD,Credit Card,POS Terminal,10.65,0
TXN_100239,2025-09-04 05:41:13.821309,USR_8336,Savings,Dining,63.06,USD,Credit Card,Desktop,9.9,0
TXN_100240,2025-09-04 06:26:13.821309,USR_4600,Checking,Online Transfer,35.16,USD,Debit Card,Desktop,19.95,0
TXN_100241,2025-09-04 07:25:13.821309,USR_7457,Savings,Electronics,56.8,USD,UPI,Desktop,15.74,0
TXN_100242,2025-09-04 07:27:13.821309,USR_8264,Credit Card,Travel,15.2,USD,UPI,Desktop,9.58,0
TXN_100243,2025-09-04 10:47:13.821309,USR_2507,Checking,Groceries,2.57,USD,Credit Card,ATM,6.49,0
TXN_100244,2025-09-04 12:11:13.821309,USR_8903,Checking,Utilities,10.86,USD,UPI,Mobile,24.17,0
TXN_100245,2025-09-04 12:20:13.821309,USR_1753,Checking,Travel,150.81,USD,Debit Card,Mobile,31.69,0
TXN_100246,2025-09-04 12:48:13.821309,USR_7665,Checking,Utilities,16.5,USD,Credit Card,Mobile,47.23,0
TXN_100247,2025-09-04 12:52:13.821309,USR_2932,Checking,Online Transfer,16.66,USD,UPI,POS Terminal,50.01,0
TXN_100248,2025-09-04 13:15:13.821309,USR_8556,Savings,Groceries,1.5,USD,Credit Card,Mobile,46.48,0
TXN_100249,2025-09-04 15:47:13.821309,USR_5142,Savings,Electronics,3.73,USD,Credit Card,ATM,4.36,0
TXN_100250,2025-09-04 18:07:13.821309,USR_8129,Savings,Online Transfer,91.94,USD,Credit Card,Mobile,13.47,0
TXN_100251,2025-09-04 20:10:13.821309,USR_3780,Checking,Groceries,20.38,USD,Debit Card,Mobile,15.67,0
TXN_100252,2025-09-04 20:38:13.821309,USR_1191,Checking,Utilities,80.67,USD,Credit Card,Mobile,31.52,0
TXN_100253,2025-09-04 21:27:13.821309,USR_8180,Savings,Utilities,11.83,USD,UPI,Desktop,12.77,0
TXN_100254,2025-09-04 21:54:13.821309,USR_8222,Checking,Utilities,5.39,USD,Debit Card,Desktop,76.65,0
TXN_100255,2025-09-04 23:04:13.821309,USR_1861,Savings,Groceries,20.35,USD,Debit Card,Mobile,6.1,0
TXN_100256,2025-09-05 00:53:13.821309,USR_5100,Credit Card,Groceries,14.44,USD,Credit Card,Desktop,25.98,0
TXN_100257,2025-09-05 02:07:13.821309,USR_2908,Savings,Utilities,10.84,USD,UPI,Mobile,14.91,0
TXN_100258,2025-09-05 03:13:13.821309,USR_6702,Credit Card,Groceries,11.16,USD,Debit Card,Desktop,31.12,0
TXN_100259,2025-09-05 03:40:13.821309,USR_3944,Checking,Utilities,23.37,USD,Debit Card,Mobile,24.04,0
TXN_100260,2025-09-05 05:27:13.821309,USR_7192,Checking,Dining,15.79,USD,UPI,POS Terminal,51.57,0
TXN_100261,2025-09-05 07:29:13.821309,USR_9701,Savings,Dining,9.72,USD,Credit Card,POS Terminal,15.21,0
TXN_100262,2025-09-05 07:36:13.821309,USR_5146,Credit Card,Electronics,197.39,USD,Debit Card,Mobile,6.36,0
TXN_100263,2025-09-05 07:37:13.821309,USR_4330,Savings,Online Transfer,44.87,USD,Debit Card,Mobile,24.93,0
TXN_100264,2025-09-05 08:16:13.821309,USR_5999,Checking,Dining,32.28,USD,Debit Card,POS Terminal,15.57,0
TXN_100265,2025-09-05 08:26:13.821309,USR_7476,Credit Card,Travel,25.2,USD,Credit Card,Mobile,15.76,0
TXN_100266,2025-09-05 09:33:13.821309,USR_5145,Credit Card,Online Transfer,56.38,USD,Credit Card,Mobile,57.65,0
TXN_100267,2025-09-05 10:18:13.821309,USR_4936,Checking,Utilities,48.67,USD,Credit Card,Mobile,6.41,0
TXN_100268,2025-09-05 10:55:13.821309,USR_6587,Credit Card,Online Transfer,8.69,USD,Bank Transfer,Mobile,25.83,0
TXN_100269,2025-09-05 11:40:13.821309,USR_2436,Checking,Groceries,5.03,USD,Credit Card,Desktop,32.85,0
TXN_100270,2025-09-05 12:24:13.821309,USR_3634,Savings,Entertainment,2.22,USD,Credit Card,Mobile,42.77,0
TXN_100271,2025-09-05 13:03:13.821309,USR_1402,Checking,Electronics,194.63,USD,UPI,ATM,12.17,0
TXN_100272,2025-09-05 13:30:13.821309,USR_7862,Savings,Entertainment,16.61,USD,Debit Card,Desktop,30.05,0
TXN_100273,2025-09-05 15:26:13.821309,USR_3304,Savings,Healthcare,52.0,USD,Debit Card,Desktop,12.11,0
TXN_100274,2025-09-05 16:32:13.821309,USR_4408,Checking,Electronics,33.86,USD,Debit Card,Mobile,31.34,0
TXN_100275,2025-09-05 17:42:13.821309,USR_9369,Checking,Dining,73.98,USD,Debit Card,Mobile,30.08,0
TXN_100276,2025-09-05 18:08:13.821309,USR_4174,Savings,Utilities,25.25,USD,Debit Card,Desktop,31.85,0
TXN_100277,2025-09-05 19:43:13.821309,USR_9499,Credit Card,Groceries,6.29,USD,Credit Card,Desktop,70.75,0
TXN_100278,2025-09-05 20:08:13.821309,USR_4577,Savings,Entertainment,8.66,USD,UPI,Mobile,62.65,0
TXN_100279,2025-09-05 21:23:13.821309,USR_6349,Credit Card,Groceries,18.43,USD,Credit Card,Mobile,28.87,0
TXN_100280,2025-09-06 00:12:13.821309,USR_1666,Credit Card,Online Transfer,4.74,USD,Credit Card,Mobile,24.69,0
TXN_100281,2025-09-06 01:01:13.821309,USR_1130,Credit Card,Electronics,10.59,USD,Credit Card,Desktop,26.01,0
TXN_100282,2025-09-06 02:29:13.821309,USR_3525,Checking,Travel,7.25,USD,UPI,Desktop,32.46,0
TXN_100283,2025-09-06 02:41:13.821309,USR_6990,Savings,Groceries,18.89,USD,Debit Card,Desktop,32.85,0
TXN_100284,2025-09-06 03:35:13.821309,USR_5468,Checking,Electronics,15.71,USD,UPI,ATM,28.84,0
TXN_100285,2025-09-06 05:35:13.821309,USR_7265,Savings,Dining,30.92,USD,Debit Card,Desktop,13.23,0
TXN_100286,2025-09-06 06:00:13.821309,USR_7099,Savings,Dining,69.4,USD,Credit Card,Mobile,21.88,0
TXN_100287,2025-09-06 06:15:13.821309,USR_6761,Checking,Groceries,20.76,USD,Credit Card,Desktop,21.45,0
TXN_100288,2025-09-06 06:58:13.821309,USR_7563,Savings,Healthcare,5.19,USD,Debit Card,Desktop,60.04,0
TXN_100289,2025-09-06 08:08:13.821309,USR_7597,Credit Card,Groceries,2.85,USD,Credit Card,Mobile,42.56,0
TXN_100290,2025-09-06 08:43:13.821309,USR_4063,Credit Card,Entertainment,32.41,USD,Credit Card,Mobile,10.48,0
TXN_100291,2025-09-06 08:56:13.821309,USR_1473,Savings,Dining,13.04,USD,UPI,Desktop,3.31,0
TXN_100292,2025-09-06 10:56:13.821309,USR_4322,Checking,Dining,22.8,USD,UPI,Desktop,32.61,0
TXN_100293,2025-09-06 11:28:13.821309,USR_6162,Checking,Groceries,38.96,USD,Credit Card,POS Terminal,18.41,0
TXN_100294,2025-09-06 11:32:13.821309,USR_4120,Credit Card,Travel,132.62,USD,UPI,POS Terminal,5.76,0
TXN_100295,2025-09-06 12:12:13.821309,USR_2853,Checking,Dining,3.97,USD,Debit Card,Mobile,28.02,0
TXN_100296,2025-09-06 12:23:13.821309,USR_5983,Savings,Groceries,8.9,USD,Credit Card,Desktop,10.26,0
TXN_100297,2025-09-06 12:45:13.821309,USR_1990,Checking,Groceries,24.69,USD,Debit Card,Desktop,16.68,0
TXN_100298,2025-09-06 14:46:13.821309,USR_8344,Checking,Groceries,7.74,USD,Credit Card,Mobile,59.24,0
TXN_100299,2025-09-06 15:06:13.821309,USR_2846,Credit Card,Groceries,5.27,USD,Credit Card,Mobile,61.25,0
TXN_100300,2025-09-06 15:19:13.821309,USR_2583,Savings,Groceries,114.5,USD,Credit Card,Mobile,32.06,0
TXN_100301,2025-09-06 15:31:13.821309,USR_7598,Savings,Groceries,8.56,USD,Bank Transfer,Mobile,9.57,0
TXN_100302,2025-09-06 16:32:13.821309,USR_6327,Credit Card,Utilities,6.42,USD,Debit Card,POS Terminal,46.16,0
TXN_100303,2025-09-06 16:42:13.821309,USR_6637,Credit Card,Electronics,7.67,USD,UPI,Mobile,4.51,0
TXN_100304,2025-09-06 18:20:13.821309,USR_3056,Credit Card,Electronics,89.53,USD,Credit Card,Mobile,58.3,0
TXN_100305,2025-09-06 19:22:13.821309,USR_5923,Checking,Groceries,12.62,USD,Credit Card,Mobile,9.15,0
TXN_100306,2025-09-06 19:42:13.821309,USR_4063,Checking,Travel,5.91,USD,UPI,Desktop,14.15,0
TXN_100307,2025-09-06 22:45:13.821309,USR_9585,Checking,Electronics,10.76,USD,Debit Card,Mobile,64.39,0
TXN_100308,2025-09-07 01:38:13.821309,USR_6960,Savings,Utilities,25.71,USD,UPI,Mobile,20.2,0
TXN_100309,2025-09-07 02:06:13.821309,USR_6297,Checking,Utilities,72.31,USD,Credit Card,Mobile,14.92,0
TXN_100310,2025-09-07 02:45:13.821309,USR_6952,Savings,Travel,65.93,USD,Bank Transfer,Mobile,42.28,0
TXN_100311,2025-09-07 02:51:13.821309,USR_4651,Savings,Electronics,11.52,USD,Debit Card,Mobile,22.6,0
TXN_100312,2025-09-07 04:20:13.821309,USR_6760,Credit Card,Dining,15.12,USD,Credit Card,Desktop,44.0,0
TXN_100313,2025-09-07 04:34:13.821309,USR_4036,Savings,Electronics,274.01,USD,Debit Card,Mobile,40.72,0
TXN_100314,2025-09-07 04:48:13.821309,USR_4260,Credit Card,Online Transfer,81.07,USD,UPI,Mobile,43.57,0
TXN_100315,2025-09-07 05:05:13.821309,USR_3665,Savings,Entertainment,20.55,USD,Credit Card,Mobile,34.37,0
TXN_100316,2025-09-07 05:30:13.821309,USR_6362,Savings,Dining,2.17,USD,Bank Transfer,POS Terminal,17.19,0
TXN_100317,2025-09-07 06:21:13.821309,USR_7124,Checking,Online Transfer,16.37,USD,Debit Card,Mobile,3.35,0
TXN_100318,2025-09-07 08:04:13.821309,USR_7247,Checking,Dining,6.3,USD,Credit Card,ATM,36.72,0
TXN_100319,2025-09-07 08:07:13.821309,USR_8531,Checking,Electronics,10.5,USD,Credit Card,POS Terminal,20.97,0
TXN_100320,2025-09-07 08:54:13.821309,USR_4560,Credit Card,Groceries,9.38,USD,Debit Card,Mobile,41.88,0
TXN_100321,2025-09-07 10:00:13.821309,USR_2210,Savings,Dining,21.02,USD,Credit Card,Desktop,19.26,0
TXN_100322,2025-09-07 11:56:13.821309,USR_6987,Credit Card,Healthcare,29.28,USD,Debit Card,Mobile,13.11,0
TXN_100323,2025-09-07 13:40:13.821309,USR_2885,Savings,Healthcare,12.12,USD,UPI,Desktop,12.34,0
TXN_100324,2025-09-07 13:47:13.821309,USR_8087,Credit Card,Travel,6.65,USD,Debit Card,Desktop,14.57,0
TXN_100325,2025-09-07 14:16:13.821309,USR_6949,Checking,Dining,22.27,USD,Debit Card,Desktop,75.33,0
TXN_100326,2025-09-07 15:05:13.821309,USR_9461,Checking,Utilities,15.67,USD,Credit Card,Mobile,10.18,0
TXN_100327,2025-09-07 15:59:13.821309,USR_3574,Checking,Entertainment,3.36,USD,Bank Transfer,Desktop,61.39,0
TXN_100328,2025-09-07 19:02:13.821309,USR_5638,Savings,Dining,52.9,USD,Credit Card,Desktop,48.49,0
TXN_100329,2025-09-07 20:57:13.821309,USR_2677,Credit Card,Dining,12.16,USD,Credit Card,Mobile,32.73,0
TXN_100330,2025-09-07 21:00:13.821309,USR_6152,Savings,Utilities,20.16,USD,Debit Card,ATM,6.79,0
TXN_100331,2025-09-07 21:01:13.821309,USR_8321,Savings,Healthcare,21.29,USD,UPI,Mobile,15.83,0
TXN_100332,2025-09-07 22:37:13.821309,USR_4991,Checking,Entertainment,26.66,USD,Bank Transfer,ATM,44.03,0
TXN_100333,2025-09-07 23:33:13.821309,USR_6667,Savings,Groceries,31.84,USD,Bank Transfer,Desktop,16.09,0
TXN_100334,2025-09-08 01:48:13.821309,USR_3944,Savings,Groceries,6.46,USD,Bank Transfer,Desktop,28.78,0
TXN_100335,2025-09-08 02:29:13.821309,USR_1065,Checking,Healthcare,38.23,USD,Debit Card,POS Terminal,1.45,0
TXN_100336,2025-09-08 05:04:13.821309,USR_5993,Checking,Entertainment,18.57,USD,Credit Card,POS Terminal,42.3,0
TXN_100337,2025-09-08 06:45:13.821309,USR_1926,Savings,Dining,89.38,USD,Debit Card,Mobile,44.47,0
TXN_100338,2025-09-08 08:19:13.821309,USR_1425,Checking,Travel,66.45,USD,Credit Card,Desktop,8.1,0
TXN_100339,2025-09-08 08:48:13.821309,USR_3779,Checking,Online Transfer,116.17,USD,Credit Card,Mobile,13.14,0
TXN_100340,2025-09-08 09:07:13.821309,USR_5127,Credit Card,Online Transfer,9.66,USD,Credit Card,Mobile,36.93,0
TXN_100341,2025-09-08 09:14:13.821309,USR_4475,Credit Card,Entertainment,111.65,USD,Credit Card,ATM,29.34,0
TXN_100342,2025-09-08 09:37:13.821309,USR_8200,Checking,Groceries,30.07,USD,Debit Card,Mobile,27.01,0
TXN_100343,2025-09-08 12:17:13.821309,USR_9259,Checking,Utilities,57.93,USD,Debit Card,Mobile,36.28,0
TXN_100344,2025-09-08 12:50:13.821309,USR_2484,Checking,Groceries,56.93,USD,Debit Card,Desktop,13.72,0
TXN_100345,2025-09-08 13:00:13.821309,USR_7023,Savings,Healthcare,44.92,USD,UPI,Mobile,17.96,0
TXN_100346,2025-09-08 15:03:13.821309,USR_6641,Checking,Groceries,8.19,USD,Debit Card,Mobile,10.93,0
TXN_100347,2025-09-08 15:16:13.821309,USR_3379,Credit Card,Utilities,77.52,USD,Bank Transfer,Desktop,21.2,0
TXN_100348,2025-09-08 19:10:13.821309,USR_9754,Checking,Travel,39.92,USD,Debit Card,Desktop,33.22,0
TXN_100349,2025-09-08 20:02:13.821309,USR_2083,Savings,Entertainment,5.36,USD,Credit Card,Mobile,18.61,0
TXN_100350,2025-09-08 20:24:13.821309,USR_4414,Checking,Travel,15.93,USD,Credit Card,Mobile,24.49,0
TXN_100351,2025-09-08 20:57:13.821309,USR_6702,Checking,Groceries,7.14,USD,Debit Card,ATM,11.42,0
TXN_100352,2025-09-08 22:16:13.821309,USR_5650,Checking,Utilities,5.65,USD,UPI,ATM,10.79,0
TXN_100353,2025-09-08 22:50:13.821309,USR_8087,Checking,Dining,69.31,USD,Credit Card,Desktop,29.71,0
TXN_100354,2025-09-08 22:54:13.821309,USR_1848,Checking,Electronics,5.33,USD,UPI,Mobile,33.57,0
TXN_100355,2025-09-08 23:26:13.821309,USR_7542,Savings,Online Transfer,6.34,USD,Debit Card,Mobile,37.89,0
TXN_100356,2025-09-08 23:42:13.821309,USR_1804,Credit Card,Travel,238.9,USD,Credit Card,POS Terminal,23.57,0
TXN_100357,2025-09-09 00:38:13.821309,USR_5289,Checking,Utilities,16.57,USD,Debit Card,Mobile,29.06,0
TXN_100358,2025-09-09 01:29:13.821309,USR_4936,Savings,Dining,55.89,USD,Debit Card,ATM,41.56,0
TXN_100359,2025-09-09 02:03:13.821309,USR_6224,Savings,Entertainment,93.44,USD,Credit Card,Mobile,6.51,0
TXN_100360,2025-09-09 02:03:13.821309,USR_4545,Credit Card,Entertainment,63.54,USD,Debit Card,POS Terminal,42.43,0
TXN_100361,2025-09-09 02:57:13.821309,USR_7670,Credit Card,Utilities,31.96,USD,UPI,Mobile,15.54,0
TXN_100362,2025-09-09 04:42:13.821309,USR_1395,Checking,Online Transfer,26.02,USD,Debit Card,Mobile,28.02,0
TXN_100363,2025-09-09 05:46:13.821309,USR_2379,Savings,Dining,48.98,USD,Credit Card,Desktop,38.49,0
TXN_100364,2025-09-09 05:51:13.821309,USR_3811,Savings,Utilities,21.18,USD,Bank Transfer,POS Terminal,20.56,0
TXN_100365,2025-09-09 06:03:13.821309,USR_1703,Savings,Entertainment,58.23,USD,Credit Card,Desktop,34.35,0
TXN_100366,2025-09-09 06:21:13.821309,USR_9382,Checking,Dining,20.39,USD,Credit Card,Mobile,30.66,0
TXN_100367,2025-09-09 07:56:13.821309,USR_6297,Checking,Dining,23.1,USD,Debit Card,POS Terminal,26.2,0
TXN_100368,2025-09-09 10:30:13.821309,USR_9339,Checking,Online Transfer,214.85,USD,UPI,Desktop,44.4,0
TXN_100369,2025-09-09 11:16:13.821309,USR_1933,Checking,Groceries,15.98,USD,Debit Card,Mobile,4.32,0
TXN_100370,2025-09-09 11:36:13.821309,USR_8215,Savings,Electronics,27.69,USD,Debit Card,Mobile,29.73,0
TXN_100371,2025-09-09 12:35:13.821309,USR_5310,Savings,Dining,43.54,USD,Bank Transfer,Desktop,41.09,0
TXN_100372,2025-09-09 13:32:13.821309,USR_7266,Savings,Groceries,46.72,USD,UPI,Mobile,44.95,0
TXN_100373,2025-09-09 16:02:13.821309,USR_7301,Savings,Healthcare,37.42,USD,Credit Card,POS Terminal,17.57,0
TXN_100374,2025-09-09 19:03:13.821309,USR_4854,Savings,Electronics,6.85,USD,UPI,Mobile,26.49,0
TXN_100375,2025-09-09 19:22:13.821309,USR_9262,Checking,Electronics,32.4,USD,UPI,Desktop,23.66,0
TXN_100376,2025-09-09 19:41:13.821309,USR_4644,Checking,Entertainment,35.41,USD,Credit Card,Mobile,29.32,0
TXN_100377,2025-09-09 20:30:13.821309,USR_9998,Checking,Electronics,95.01,USD,Credit Card,Mobile,74.15,0
TXN_100378,2025-09-09 20:53:13.821309,USR_2548,Checking,Utilities,61.14,USD,UPI,Mobile,46.73,0
TXN_100379,2025-09-09 20:58:13.821309,USR_2217,Checking,Entertainment,102.15,USD,Credit Card,Mobile,29.39,0
TXN_100380,2025-09-09 21:15:13.821309,USR_7651,Checking,Entertainment,8.99,USD,Credit Card,Mobile,17.5,0
TXN_100381,2025-09-09 22:29:13.821309,USR_8933,Savings,Entertainment,9.06,USD,UPI,Mobile,29.73,0
TXN_100382,2025-09-09 22:37:13.821309,USR_9498,Credit Card,Groceries,38.9,USD,UPI,Mobile,51.67,0
TXN_100383,2025-09-09 22:45:13.821309,USR_9125,Savings,Groceries,94.27,USD,Credit Card,Mobile,21.21,0
TXN_100384,2025-09-09 22:54:13.821309,USR_2953,Savings,Electronics,21.75,USD,Debit Card,Mobile,10.03,0
TXN_100385,2025-09-10 00:39:13.821309,USR_4094,Savings,Groceries,12.01,USD,Debit Card,Mobile,40.35,0
TXN_100386,2025-09-10 02:00:13.821309,USR_6855,Credit Card,Dining,4.66,USD,Debit Card,ATM,48.86,0
TXN_100387,2025-09-10 02:21:13.821309,USR_4046,Credit Card,Dining,40.42,USD,Bank Transfer,Mobile,26.06,0
TXN_100388,2025-09-10 02:28:13.821309,USR_3358,Checking,Travel,23.95,USD,Debit Card,Mobile,34.8,0
TXN_100389,2025-09-10 03:28:13.821309,USR_8705,Checking,Electronics,16.82,USD,Debit Card,Mobile,54.66,0
TXN_100390,2025-09-10 04:17:13.821309,USR_5703,Checking,Dining,73.38,USD,Bank Transfer,Mobile,26.39,0
TXN_100391,2025-09-10 04:25:13.821309,USR_4667,Credit Card,Electronics,24.64,USD,Credit Card,Desktop,22.04,0
TXN_100392,2025-09-10 06:25:13.821309,USR_1184,Checking,Groceries,27.14,USD,Credit Card,Mobile,28.46,0
TXN_100393,2025-09-10 07:23:13.821309,USR_2352,Credit Card,Utilities,72.96,USD,Debit Card,Mobile,31.72,0
TXN_100394,2025-09-10 07:31:13.821309,USR_8284,Savings,Utilities,301.81,USD,Debit Card,Desktop,50.06,0
TXN_100395,2025-09-10 07:49:13.821309,USR_9709,Savings,Entertainment,16.63,USD,Credit Card,ATM,11.17,0
TXN_100396,2025-09-10 08:37:13.821309,USR_5768,Credit Card,Healthcare,10.34,USD,Credit Card,POS Terminal,45.43,0
TXN_100397,2025-09-10 13:46:13.821309,USR_4475,Savings,Utilities,9.13,USD,Debit Card,Mobile,45.56,0
TXN_100398,2025-09-10 14:23:13.821309,USR_6381,Credit Card,Utilities,45.81,USD,UPI,Desktop,32.41,0
TXN_100399,2025-09-10 14:34:13.821309,USR_2772,Checking,Groceries,8.17,USD,Credit Card,Mobile,39.46,0
TXN_100400,2025-09-10 14:58:13.821309,USR_3688,Credit Card,Groceries,17.98,USD,Debit Card,Desktop,38.18,0
TXN_100401,2025-09-10 15:30:13.821309,USR_4596,Savings,Entertainment,19.81,USD,Credit Card,Mobile,9.14,0
TXN_100402,2025-09-10 15:39:13.821309,USR_9885,Checking,Groceries,150.21,USD,Debit Card,Mobile,54.97,0
TXN_100403,2025-09-10 15:43:13.821309,USR_9661,Checking,Dining,100.7,USD,Debit Card,Desktop,8.69,0
TXN_100404,2025-09-10 18:15:13.821309,USR_7037,Checking,Groceries,5.0,USD,Bank Transfer,Desktop,62.54,0
TXN_100405,2025-09-10 20:04:13.821309,USR_5374,Checking,Groceries,154.98,USD,Credit Card,Desktop,25.92,0
TXN_100406,2025-09-10 20:36:13.821309,USR_7192,Credit Card,Entertainment,7.12,USD,Debit Card,Mobile,37.01,0
TXN_100407,2025-09-10 21:38:13.821309,USR_6912,Checking,Electronics,32.34,USD,Credit Card,Desktop,24.44,0
TXN_100408,2025-09-10 22:09:13.821309,USR_1755,Savings,Dining,10.83,USD,Debit Card,POS Terminal,20.47,0
TXN_100409,2025-09-10 22:37:13.821309,USR_9564,Credit Card,Groceries,17.69,USD,UPI,Mobile,37.36,0
TXN_100410,2025-09-10 22:46:13.821309,USR_8089,Savings,Utilities,9.22,USD,Bank Transfer,Mobile,43.32,0
TXN_100411,2025-09-10 23:38:13.821309,USR_2176,Savings,Utilities,171.24,USD,Debit Card,Desktop,21.08,0
TXN_100412,2025-09-11 00:28:13.821309,USR_6761,Savings,Dining,23.24,USD,UPI,Mobile,11.55,0
TXN_100413,2025-09-11 00:43:13.821309,USR_8327,Credit Card,Entertainment,34.75,USD,Credit Card,Desktop,32.32,0
TXN_100414,2025-09-11 01:38:13.821309,USR_9558,Savings,Groceries,8.34,USD,Credit Card,Mobile,8.64,0
TXN_100415,2025-09-11 01:59:13.821309,USR_8816,Savings,Utilities,5.72,USD,UPI,ATM,32.45,0
TXN_100416,2025-09-11 06:03:13.821309,USR_7055,Credit Card,Utilities,16.63,USD,Credit Card,ATM,41.02,0
TXN_100417,2025-09-11 06:15:13.821309,USR_1533,Checking,Online Transfer,48.12,USD,Credit Card,Mobile,41.73,0
TXN_100418,2025-09-11 07:02:13.821309,USR_4831,Savings,Groceries,23.72,USD,Debit Card,Mobile,18.94,0
TXN_100419,2025-09-11 07:11:13.821309,USR_9530,Checking,Groceries,79.2,USD,Debit Card,Mobile,15.54,0
TXN_100420,2025-09-11 08:38:13.821309,USR_8116,Credit Card,Electronics,31.08,USD,Credit Card,Mobile,6.93,0
TXN_100421,2025-09-11 10:26:13.821309,USR_5670,Savings,Groceries,27.31,USD,UPI,Mobile,16.61,0
TXN_100422,2025-09-11 11:03:13.821309,USR_8434,Checking,Groceries,48.84,USD,Debit Card,Desktop,56.65,0
TXN_100423,2025-09-11 11:14:13.821309,USR_7124,Checking,Electronics,30.28,USD,Debit Card,POS Terminal,19.94,0
TXN_100424,2025-09-11 11:15:13.821309,USR_1005,Checking,Dining,76.59,USD,Credit Card,POS Terminal,17.01,0
TXN_100425,2025-09-11 11:26:13.821309,USR_6922,Checking,Online Transfer,49.94,USD,Debit Card,Mobile,15.7,0
TXN_100426,2025-09-11 11:42:13.821309,USR_8506,Checking,Groceries,73.85,USD,UPI,Desktop,36.6,0
TXN_100427,2025-09-11 11:51:13.821309,USR_8599,Savings,Online Transfer,59.63,USD,Bank Transfer,Mobile,59.61,0
TXN_100428,2025-09-11 12:19:13.821309,USR_8517,Checking,Entertainment,121.06,USD,Bank Transfer,Mobile,49.73,0
TXN_100429,2025-09-11 12:28:13.821309,USR_9142,Savings,Healthcare,67.48,USD,Debit Card,Mobile,12.45,0
TXN_100430,2025-09-11 12:38:13.821309,USR_6467,Checking,Online Transfer,185.37,USD,Bank Transfer,POS Terminal,66.02,0
TXN_100431,2025-09-11 12:48:13.821309,USR_8011,Savings,Entertainment,14.95,USD,Credit Card,Mobile,16.32,0
TXN_100432,2025-09-11 13:29:13.821309,USR_6769,Checking,Entertainment,67.92,USD,Credit Card,ATM,26.98,0
TXN_100433,2025-09-11 13:33:13.821309,USR_2176,Savings,Dining,5.94,USD,UPI,Desktop,42.77,0
TXN_100434,2025-09-11 13:34:13.821309,USR_8933,Checking,Dining,76.84,USD,Credit Card,Mobile,57.77,0
TXN_100435,2025-09-11 13:55:13.821309,USR_6432,Checking,Online Transfer,28.85,USD,Credit Card,Mobile,40.26,0
TXN_100436,2025-09-11 14:16:13.821309,USR_2590,Checking,Dining,75.98,USD,Bank Transfer,Mobile,42.64,0
TXN_100437,2025-09-11 14:33:13.821309,USR_2852,Checking,Groceries,171.99,USD,UPI,Desktop,33.08,0
